"","run_num","sync_fish","sync_dfly","asym_fish","asym_dfly","surv_fish","surv_dfly","biom_fish","biom_dfly","biom_tot","sp","id","meta","hatch_date","end_date","growth_time","growth_rate","max_size"
"3314",42,"low","high","none","none",38,24,267,161.55,428.55,"d","4",1,46,136,90,0.06833333,6.15
"3315",42,"low","high","none","none",38,24,267,161.55,428.55,"d","40",0,53,174,121,0.04958678,6
"3316",42,"low","high","none","none",38,24,267,161.55,428.55,"d","5",0,33,92,59,0.1,5.9
"3317",42,"low","high","none","none",38,24,267,161.55,428.55,"d","6",1,39,99,60,0.1016667,6.1
"3318",42,"low","high","none","none",38,24,267,161.55,428.55,"d","7",1,29,91,62,0.1016129,6.3
"3319",42,"low","high","none","none",38,24,267,161.55,428.55,"d","8",1,44,132,88,0.06875,6.05
"3320",42,"low","high","none","none",38,24,267,161.55,428.55,"d","9",1,30,93,63,0.1126984,7.1
"3321",42,"low","high","none","none",38,24,267,161.55,428.55,"f","1",1,36,105,69,0.0942029,6.5
"3322",42,"low","high","none","none",38,24,267,161.55,428.55,"f","10",1,16,67,51,0.145098,7.4
"3323",42,"low","high","none","none",38,24,267,161.55,428.55,"f","11",1,27,86,59,0.1127119,6.65
"3324",42,"low","high","none","none",38,24,267,161.55,428.55,"f","12",1,11,66,55,0.1236364,6.8
"3325",42,"low","high","none","none",38,24,267,161.55,428.55,"f","13",1,29,75,46,0.1369565,6.3
"3326",42,"low","high","none","none",38,24,267,161.55,428.55,"f","14",0,42,118,76,0.07368421,5.6
"3327",42,"low","high","none","none",38,24,267,161.55,428.55,"f","15",1,33,92,59,0.1186441,7
"3328",42,"low","high","none","none",38,24,267,161.55,428.55,"f","16",1,9,73,64,0.1195313,7.65
"3329",42,"low","high","none","none",38,24,267,161.55,428.55,"f","17",1,9,63,54,0.1435185,7.75
"3330",42,"low","high","none","none",38,24,267,161.55,428.55,"f","18",1,45,131,86,0.07093023,6.1
"3331",42,"low","high","none","none",38,24,267,161.55,428.55,"f","19",0,51,129,78,0.06153846,4.8
"3332",42,"low","high","none","none",38,24,267,161.55,428.55,"f","2",1,31,84,53,0.1235849,6.55
"3333",42,"low","high","none","none",38,24,267,161.55,428.55,"f","20",1,44,157,113,0.05486726,6.2
"3334",42,"low","high","none","none",38,24,267,161.55,428.55,"f","21",1,35,116,81,0.08395062,6.8
"3335",42,"low","high","none","none",38,24,267,161.55,428.55,"f","22",1,8,62,54,0.1462963,7.9
"3336",42,"low","high","none","none",38,24,267,161.55,428.55,"f","23",1,23,77,54,0.1231481,6.65
"3337",42,"low","high","none","none",38,24,267,161.55,428.55,"f","24",1,12,64,52,0.1528846,7.95
"3338",42,"low","high","none","none",38,24,267,161.55,428.55,"f","25",1,13,63,50,0.145,7.25
"3339",42,"low","high","none","none",38,24,267,161.55,428.55,"f","26",1,29,87,58,0.1241379,7.2
"3340",42,"low","high","none","none",38,24,267,161.55,428.55,"f","27",1,29,77,48,0.1427083,6.85
"3341",42,"low","high","none","none",38,24,267,161.55,428.55,"f","28",1,29,87,58,0.1137931,6.6
"3342",42,"low","high","none","none",38,24,267,161.55,428.55,"f","29",1,19,65,46,0.1619565,7.45
"3343",42,"low","high","none","none",38,24,267,161.55,428.55,"f","3",1,24,85,61,0.1106557,6.75
"3344",42,"low","high","none","none",38,24,267,161.55,428.55,"f","30",1,32,89,57,0.1245614,7.1
"3345",42,"low","high","none","none",38,24,267,161.55,428.55,"f","31",1,19,72,53,0.1443396,7.65
"3346",42,"low","high","none","none",38,24,267,161.55,428.55,"f","32",1,8,72,64,0.115625,7.4
"3347",42,"low","high","none","none",38,24,267,161.55,428.55,"f","33",1,16,69,53,0.1320755,7
"3348",42,"low","high","none","none",38,24,267,161.55,428.55,"f","34",1,21,65,44,0.1545455,6.8
"3349",42,"low","high","none","none",38,24,267,161.55,428.55,"f","35",1,16,60,44,0.1613636,7.1
"3350",42,"low","high","none","none",38,24,267,161.55,428.55,"f","36",1,22,68,46,0.1478261,6.8
"3351",42,"low","high","none","none",38,24,267,161.55,428.55,"f","37",1,27,84,57,0.1192982,6.8
"3352",42,"low","high","none","none",38,24,267,161.55,428.55,"f","38",1,16,66,50,0.145,7.25
"3353",42,"low","high","none","none",38,24,267,161.55,428.55,"f","39",1,12,70,58,0.1301724,7.55
"3354",42,"low","high","none","none",38,24,267,161.55,428.55,"f","4",1,17,75,58,0.1215517,7.05
"3355",42,"low","high","none","none",38,24,267,161.55,428.55,"f","40",1,29,90,61,0.1081967,6.6
"3356",42,"low","high","none","none",38,24,267,161.55,428.55,"f","5",1,9,69,60,0.1183333,7.1
"3357",42,"low","high","none","none",38,24,267,161.55,428.55,"f","6",1,33,97,64,0.1085938,6.95
"3358",42,"low","high","none","none",38,24,267,161.55,428.55,"f","7",1,20,72,52,0.1461538,7.6
"3359",42,"low","high","none","none",38,24,267,161.55,428.55,"f","8",1,16,58,42,0.1678571,7.05
"3360",42,"low","high","none","none",38,24,267,161.55,428.55,"f","9",1,19,68,49,0.1408163,6.9
"3361",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","1",1,34,88,54,0.1138889,6.15
"3362",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","10",1,42,107,65,0.09692308,6.3
"3363",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","11",0,60,142,82,0.05609756,4.6
"3364",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","12",1,39,118,79,0.08670886,6.85
"3365",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","13",1,46,133,87,0.07126437,6.2
"3366",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","14",1,32,78,46,0.1478261,6.8
"3367",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","15",1,15,70,55,0.1463636,8.05
"3368",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","16",1,42,125,83,0.07710843,6.4
"3369",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","17",1,29,78,49,0.1438776,7.05
"3370",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","18",1,24,71,47,0.1617021,7.6
"3371",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","19",1,57,205,148,0.04155405,6.15
"3372",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","2",1,40,117,77,0.08376623,6.45
"3373",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","20",1,28,70,42,0.1642857,6.9
"3374",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","21",1,45,139,94,0.0643617,6.05
"3375",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","22",1,36,103,67,0.1,6.7
"3376",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","23",1,42,118,76,0.08684211,6.6
"3377",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","24",1,36,95,59,0.1076271,6.35
"3378",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","25",1,24,81,57,0.1280702,7.3
"3379",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","26",1,32,78,46,0.1434783,6.6
"3380",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","27",1,37,106,69,0.09347826,6.45
"3381",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","28",1,30,85,55,0.1227273,6.75
"3382",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","29",1,14,65,51,0.1480392,7.55
"3383",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","3",1,21,70,49,0.1683673,8.25
"3384",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","30",0,52,182,130,0.045,5.85
"3385",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","31",0,41,100,59,0.08474576,5
"3386",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","32",0,51,121,70,0.06785714,4.75
"3387",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","33",1,32,75,43,0.1534884,6.6
"3388",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","34",1,22,69,47,0.156383,7.35
"3389",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","35",1,33,87,54,0.1222222,6.6
"3390",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","36",0,56,128,72,0.05972222,4.3
"3391",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","37",1,26,77,51,0.1343137,6.85
"3392",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","38",1,19,64,45,0.1655556,7.45
"3393",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","39",1,43,119,76,0.08092105,6.15
"3394",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","4",1,24,74,50,0.157,7.85
"3395",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","40",1,36,97,61,0.1081967,6.6
"3396",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","5",0,47,134,87,0.06896552,6
"3397",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","6",1,35,98,63,0.1015873,6.4
"3398",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","7",1,63,213,150,0.042,6.3
"3399",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","8",1,45,135,90,0.06888889,6.2
"3400",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"d","9",1,39,126,87,0.07701149,6.7
"3401",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","1",1,9,90,81,0.07962963,6.45
"3402",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","10",1,20,98,78,0.08717949,6.8
"3403",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","11",1,15,91,76,0.1032895,7.85
"3404",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","12",1,25,102,77,0.08181818,6.3
"3405",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","13",1,28,98,70,0.08714286,6.1
"3406",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","14",1,30,106,76,0.08289474,6.3
"3407",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","15",1,17,76,59,0.1161017,6.85
"3408",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","16",1,34,102,68,0.09558824,6.5
"3409",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","17",0,43,130,87,0.05057471,4.4
"3410",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","18",1,9,75,66,0.1212121,8
"3411",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","19",1,18,80,62,0.1185484,7.35
"3412",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","2",1,17,79,62,0.1233871,7.65
"3413",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","20",1,7,78,71,0.09788732,6.95
"3414",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","21",1,34,173,139,0.04352518,6.05
"3415",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","22",1,14,84,70,0.1007143,7.05
"3416",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","23",1,31,136,105,0.06142857,6.45
"3417",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","24",1,13,69,56,0.1232143,6.9
"3418",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","25",1,20,81,61,0.1114754,6.8
"3419",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","26",1,36,159,123,0.05203252,6.4
"3420",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","27",1,15,82,67,0.1067164,7.15
"3421",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","28",0,10,94,84,0.0577381,4.85
"3422",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","29",1,38,151,113,0.05442478,6.15
"3423",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","3",1,14,75,61,0.1286885,7.85
"3424",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","30",1,10,66,56,0.125,7
"3425",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","31",1,25,85,60,0.1125,6.75
"3426",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","32",1,42,170,128,0.04882812,6.25
"3427",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","33",1,20,95,75,0.09066667,6.8
"3428",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","34",1,18,76,58,0.1232759,7.15
"3429",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","35",1,24,107,83,0.08012048,6.65
"3430",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","36",1,36,114,78,0.08076923,6.3
"3431",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","37",1,26,100,74,0.08513514,6.3
"3432",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","38",1,20,88,68,0.1036765,7.05
"3433",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","39",1,26,97,71,0.09084507,6.45
"3434",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","4",1,25,102,77,0.08181818,6.3
"3435",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","40",1,7,65,58,0.1224138,7.1
"3436",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","5",1,26,103,77,0.08246753,6.35
"3437",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","6",1,12,70,58,0.1146552,6.65
"3438",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","7",0,46,157,111,0.04279279,4.75
"3439",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","8",1,10,69,59,0.120339,7.1
"3440",43,"low","high","mild","none",37,34,250.95,230.55,481.5,"f","9",1,19,82,63,0.1087302,6.85
"3441",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","1",0,43,94,51,0.09019608,4.6
"3442",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","10",1,40,114,74,0.08513514,6.3
"3443",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","11",1,42,122,80,0.080625,6.45
"3444",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","12",0,47,96,49,0.08877551,4.35
"3445",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","13",1,31,77,46,0.1391304,6.4
"3446",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","14",1,34,93,59,0.1127119,6.65
"3447",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","15",1,37,99,62,0.09919355,6.15
"3448",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","16",1,19,67,48,0.1645833,7.9
"3449",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","17",1,24,66,42,0.1809524,7.6
"3450",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","18",1,32,85,53,0.1320755,7
"3451",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","19",1,34,77,43,0.1569767,6.75
"3452",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","2",1,36,100,64,0.1054688,6.75
"3453",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","20",1,46,133,87,0.07241379,6.3
"3454",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","21",1,37,118,81,0.08395062,6.8
"3455",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","22",1,35,80,45,0.1355556,6.1
"3456",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","23",0,51,116,65,0.07769231,5.05
"3457",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","24",1,31,78,47,0.1414894,6.65
"3458",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","25",1,30,82,52,0.1336538,6.95
"3459",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","26",1,44,102,58,0.112931,6.55
"3460",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","27",1,47,141,94,0.06755319,6.35
"3461",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","28",1,48,137,89,0.07134831,6.35
"3462",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","29",1,28,71,43,0.1674419,7.2
"3463",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","3",1,27,79,52,0.1317308,6.85
"3464",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","30",0,46,133,87,0.0637931,5.55
"3465",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","31",1,40,116,76,0.07960526,6.05
"3466",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","32",1,43,137,94,0.06808511,6.4
"3467",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","33",1,36,85,49,0.1357143,6.65
"3468",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","34",0,46,115,69,0.07898551,5.45
"3469",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","35",1,52,172,120,0.05166667,6.2
"3470",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","36",1,27,67,40,0.1575,6.3
"3471",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","37",1,32,90,58,0.1232759,7.15
"3472",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","38",1,39,101,62,0.1056452,6.55
"3473",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","39",1,41,111,70,0.09285714,6.5
"3474",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","4",1,32,83,51,0.1333333,6.8
"3475",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","40",1,37,105,68,0.09338235,6.35
"3476",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","5",1,31,75,44,0.1443182,6.35
"3477",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","6",1,30,82,52,0.1336538,6.95
"3478",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","7",1,27,73,46,0.1663043,7.65
"3479",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","8",1,23,67,44,0.1602273,7.05
"3480",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"d","9",1,41,111,70,0.09357143,6.55
"3481",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","1",1,7,125,118,0.05423729,6.4
"3482",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","10",1,16,73,57,0.1298246,7.4
"3483",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","11",1,16,81,65,0.1192308,7.75
"3484",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","12",1,10,136,126,0.0515873,6.5
"3485",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","13",1,25,95,70,0.09285714,6.5
"3486",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","14",1,12,119,107,0.05700935,6.1
"3487",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","15",1,30,117,87,0.07241379,6.3
"3488",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","16",1,13,79,66,0.09924242,6.55
"3489",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","17",1,23,87,64,0.1054688,6.75
"3490",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","18",0,32,121,89,0.06404494,5.7
"3491",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","19",1,22,78,56,0.1214286,6.8
"3492",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","2",1,10,89,79,0.08607595,6.8
"3493",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","20",1,28,99,71,0.09084507,6.45
"3494",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","21",1,11,76,65,0.1215385,7.9
"3495",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","22",0,38,126,88,0.05965909,5.25
"3496",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","23",1,12,72,60,0.1075,6.45
"3497",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","24",1,10,128,118,0.05211864,6.15
"3498",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","25",1,12,101,89,0.06797753,6.05
"3499",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","26",1,16,77,61,0.1262295,7.7
"3500",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","27",1,16,74,58,0.1293103,7.5
"3501",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","28",1,9,108,99,0.06212121,6.15
"3502",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","29",1,17,81,64,0.1070312,6.85
"3503",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","3",1,21,97,76,0.08618421,6.55
"3504",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","30",1,26,101,75,0.09,6.75
"3505",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","31",1,19,77,58,0.1137931,6.6
"3506",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","32",1,30,117,87,0.07988506,6.95
"3507",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","33",0,58,107,49,0.05306122,2.6
"3508",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","34",1,16,82,66,0.1174242,7.75
"3509",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","35",1,21,90,69,0.1014493,7
"3510",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","36",1,28,102,74,0.08513514,6.3
"3511",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","37",0,48,92,44,0.07613636,3.35
"3512",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","38",1,15,74,59,0.1101695,6.5
"3513",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","39",1,37,121,84,0.07619048,6.4
"3514",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","4",1,9,93,84,0.075,6.3
"3515",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","40",1,8,115,107,0.05934579,6.35
"3516",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","5",1,36,110,74,0.08243243,6.1
"3517",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","6",1,11,74,63,0.1222222,7.7
"3518",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","7",0,43,125,82,0.06097561,5
"3519",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","8",1,26,117,91,0.07142857,6.5
"3520",44,"low","high","mild","none",34,35,228.8,233.55,462.35,"f","9",0,38,123,85,0.05882353,5
"3521",45,"low","high","mild","none",37,33,255,218,473,"d","1",1,29,87,58,0.1198276,6.95
"3522",45,"low","high","mild","none",37,33,255,218,473,"d","10",1,42,103,61,0.1032787,6.3
"3523",45,"low","high","mild","none",37,33,255,218,473,"d","11",1,20,70,50,0.146,7.3
"3524",45,"low","high","mild","none",37,33,255,218,473,"d","12",1,30,82,52,0.1346154,7
"3525",45,"low","high","mild","none",37,33,255,218,473,"d","13",1,39,107,68,0.09705882,6.6
"3526",45,"low","high","mild","none",37,33,255,218,473,"d","14",1,48,148,100,0.0605,6.05
"3527",45,"low","high","mild","none",37,33,255,218,473,"d","15",1,36,90,54,0.1212963,6.55
"3528",45,"low","high","mild","none",37,33,255,218,473,"d","16",0,59,112,53,0.06792453,3.6
"3529",45,"low","high","mild","none",37,33,255,218,473,"d","17",1,32,93,61,0.104918,6.4
"3530",45,"low","high","mild","none",37,33,255,218,473,"d","18",0,43,129,86,0.06744186,5.8
"3531",45,"low","high","mild","none",37,33,255,218,473,"d","19",0,58,169,111,0.04684685,5.2
"3532",45,"low","high","mild","none",37,33,255,218,473,"d","2",0,55,137,82,0.05792683,4.75
"3533",45,"low","high","mild","none",37,33,255,218,473,"d","20",1,36,103,67,0.1037313,6.95
"3534",45,"low","high","mild","none",37,33,255,218,473,"d","21",1,36,95,59,0.1152542,6.8
"3535",45,"low","high","mild","none",37,33,255,218,473,"d","22",1,39,128,89,0.0758427,6.75
"3536",45,"low","high","mild","none",37,33,255,218,473,"d","23",1,32,88,56,0.1223214,6.85
"3537",45,"low","high","mild","none",37,33,255,218,473,"d","24",1,41,102,61,0.1032787,6.3
"3538",45,"low","high","mild","none",37,33,255,218,473,"d","25",1,56,201,145,0.04344828,6.3
"3539",45,"low","high","mild","none",37,33,255,218,473,"d","26",1,12,59,47,0.1670213,7.85
"3540",45,"low","high","mild","none",37,33,255,218,473,"d","27",1,44,108,64,0.0953125,6.1
"3541",45,"low","high","mild","none",37,33,255,218,473,"d","28",0,64,188,124,0.04153226,5.15
"3542",45,"low","high","mild","none",37,33,255,218,473,"d","29",1,37,90,53,0.1179245,6.25
"3543",45,"low","high","mild","none",37,33,255,218,473,"d","3",1,36,91,55,0.1190909,6.55
"3544",45,"low","high","mild","none",37,33,255,218,473,"d","30",1,56,190,134,0.04514925,6.05
"3545",45,"low","high","mild","none",37,33,255,218,473,"d","31",1,34,93,59,0.1101695,6.5
"3546",45,"low","high","mild","none",37,33,255,218,473,"d","32",0,50,142,92,0.0625,5.75
"3547",45,"low","high","mild","none",37,33,255,218,473,"d","33",1,47,125,78,0.08141026,6.35
"3548",45,"low","high","mild","none",37,33,255,218,473,"d","34",1,36,103,67,0.1007463,6.75
"3549",45,"low","high","mild","none",37,33,255,218,473,"d","35",1,37,94,57,0.1122807,6.4
"3550",45,"low","high","mild","none",37,33,255,218,473,"d","36",1,41,119,78,0.08141026,6.35
"3551",45,"low","high","mild","none",37,33,255,218,473,"d","37",1,38,100,62,0.1056452,6.55
"3552",45,"low","high","mild","none",37,33,255,218,473,"d","38",1,58,209,151,0.04039735,6.1
"3553",45,"low","high","mild","none",37,33,255,218,473,"d","39",1,36,97,61,0.1122951,6.85
"3554",45,"low","high","mild","none",37,33,255,218,473,"d","4",1,45,135,90,0.07,6.3
"3555",45,"low","high","mild","none",37,33,255,218,473,"d","40",1,36,104,68,0.09411765,6.4
"3556",45,"low","high","mild","none",37,33,255,218,473,"d","5",1,35,104,69,0.09130435,6.3
"3557",45,"low","high","mild","none",37,33,255,218,473,"d","6",0,48,112,64,0.08515625,5.45
"3558",45,"low","high","mild","none",37,33,255,218,473,"d","7",1,30,80,50,0.146,7.3
"3559",45,"low","high","mild","none",37,33,255,218,473,"d","8",1,44,129,85,0.07176471,6.1
"3560",45,"low","high","mild","none",37,33,255,218,473,"d","9",1,22,69,47,0.1670213,7.85
"3561",45,"low","high","mild","none",37,33,255,218,473,"f","1",1,9,74,65,0.1092308,7.1
"3562",45,"low","high","mild","none",37,33,255,218,473,"f","10",0,32,121,89,0.06516854,5.8
"3563",45,"low","high","mild","none",37,33,255,218,473,"f","11",1,9,74,65,0.1207692,7.85
"3564",45,"low","high","mild","none",37,33,255,218,473,"f","12",1,22,91,69,0.09565217,6.6
"3565",45,"low","high","mild","none",37,33,255,218,473,"f","13",1,21,82,61,0.1032787,6.3
"3566",45,"low","high","mild","none",37,33,255,218,473,"f","14",1,10,86,76,0.08157895,6.2
"3567",45,"low","high","mild","none",37,33,255,218,473,"f","15",1,9,72,63,0.1166667,7.35
"3568",45,"low","high","mild","none",37,33,255,218,473,"f","16",1,16,81,65,0.1230769,8
"3569",45,"low","high","mild","none",37,33,255,218,473,"f","17",1,10,121,111,0.05945946,6.6
"3570",45,"low","high","mild","none",37,33,255,218,473,"f","18",1,30,105,75,0.08466667,6.35
"3571",45,"low","high","mild","none",37,33,255,218,473,"f","19",1,18,73,55,0.1245455,6.85
"3572",45,"low","high","mild","none",37,33,255,218,473,"f","2",1,32,128,96,0.06666667,6.4
"3573",45,"low","high","mild","none",37,33,255,218,473,"f","20",1,10,73,63,0.1206349,7.6
"3574",45,"low","high","mild","none",37,33,255,218,473,"f","21",1,26,103,77,0.08766234,6.75
"3575",45,"low","high","mild","none",37,33,255,218,473,"f","22",1,10,75,65,0.1053846,6.85
